1000.0, 50.31, -34.77, 0.49
2000.0, 50.32, -30.82, 0.49
3000.0, 50.33, -26.85, 0.50
4000.0, 50.33, -22.88, 0.50
5000.0, 50.34, -18.93, 0.49
6000.0, 50.36, -14.98, 0.49
7000.0, 50.37, -11.01, 0.50
8000.0, 50.38, -7.05, 0.50
9000.0, 50.38, -3.10, 0.49
10000.0, 50.33, 0.86, 0.50
11000.0, 50.17, 4.82, 0.50
12000.0, 49.75, 8.76, 0.49
13000.0, 49.11, 12.65, 0.49
14000.0, 48.22, 16.51, 0.50
15000.0, 46.90, 20.26, 0.50
16000.0, 45.37, 23.90, 0.49
17000.0, 43.56, 27.41, 0.49
18000.0, 41.36, 30.71, 0.50
19000.0, 38.93, 33.84, 0.50
20000.0, 36.23, 36.72, 0.49
21000.0, 33.30, 39.38, 0.50
22000.0, 30.13, 41.77, 0.50
23000.0, 26.77, 43.86, 0.49
24000.0, 23.25, 45.66, 0.49
25000.0, 19.58, 47.14, 0.50
26000.0, 15.77, 48.26, 0.50
27000.0, 11.91, 49.09, 0.49
28000.0, 7.99, 49.64, 0.49
29000.0, 4.04, 49.93, 0.50
30000.0, 0.07, 50.12, 0.50
31000.0, -3.87, 50.23, 0.49
32000.0, -7.83, 50.28, 0.50
33000.0, -11.80, 50.32, 0.50
34000.0, -15.76, 50.34, 0.49
35000.0, -19.70, 50.35, 0.49
36000.0, -23.67, 50.35, 0.50
37000.0, -27.64, 50.35, 0.50
38000.0, -31.59, 50.40, 0.49
39000.0, -35.54, 50.36, 0.49
40000.0, -39.51, 50.34, 0.50
41000.0, -43.47, 50.34, 0.50
42000.0, -47.42, 50.34, 0.49
43000.0, -51.38, 50.36, 0.50
44000.0, -55.35, 50.37, 0.50
45000.0, -59.31, 50.36, 0.49
46000.0, -63.25, 50.25, 0.49
47000.0, -67.21, 49.96, 0.50
48000.0, -71.14, 49.42, 0.50
49000.0, -75.00, 48.58, 0.49
50000.0, -78.80, 47.50, 0.49
51000.0, -82.49, 46.04, 0.50
52000.0, -86.04, 44.28, 0.50
53000.0, -89.44, 42.27, 0.49
54000.0, -92.61, 39.91, 0.50
55000.0, -95.64, 37.34, 0.50
56000.0, -98.37, 34.48, 0.50
57000.0, -100.85, 31.41, 0.49
58000.0, -103.09, 28.14, 0.50
59000.0, -104.95, 24.63, 0.50
60000.0, -106.59, 21.04, 0.49
61000.0, -107.87, 17.30, 0.49
62000.0, -108.79, 13.44, 0.50
63000.0, -109.43, 9.53, 0.50
64000.0, -109.83, 5.60, 0.49
65000.0, -110.06, 1.65, 0.50
66000.0, -110.19, -2.32, 0.50
67000.0, -110.27, -6.28, 0.49
68000.0, -110.32, -10.22, 0.49
69000.0, -110.34, -14.18, 0.50
70000.0, -110.35, -18.15, 0.50
71000.0, -110.38, -22.11, 0.49
72000.0, -110.39, -26.06, 0.49
73000.0, -110.39, -30.03, 0.50
74000.0, -110.40, -33.99, 0.50
75000.0, -110.41, -37.94, 0.49
76000.0, -110.42, -41.90, 0.50
77000.0, -110.43, -45.87, 0.50
78000.0, -110.43, -49.82, 0.50
79000.0, -110.45, -53.77, 0.49
80000.0, -110.45, -57.73, 0.50
81000.0, -110.35, -61.70, 0.50
82000.0, -110.13, -65.65, 0.49
83000.0, -109.67, -69.57, 0.49
84000.0, -108.92, -73.47, 0.50
85000.0, -107.93, -77.31, 0.50
86000.0, -106.64, -81.04, 0.49
87000.0, -104.95, -84.61, 0.50
88000.0, -103.07, -88.11, 0.50
89000.0, -100.79, -91.35, 0.50
90000.0, -98.33, -94.42, 0.49
91000.0, -95.58, -97.28, 0.50
92000.0, -92.54, -99.83, 0.50
93000.0, -89.37, -102.19, 0.49
94000.0, -85.98, -104.22, 0.49
95000.0, -82.39, -105.89, 0.50
96000.0, -78.69, -107.33, 0.50
97000.0, -74.89, -108.41, 0.49
98000.0, -71.00, -109.11, 0.50
99000.0, -67.07, -109.64, 0.50
100000.0, -63.12, -109.94, 0.50
101000.0, -59.18, -110.11, 0.49
102000.0, -55.21, -110.20, 0.50
103000.0, -51.25, -110.26, 0.50
104000.0, -47.29, -110.29, 0.49
105000.0, -43.34, -110.31, 0.49
